Source_ID,Region,Main,Segment,Type,Status,Length_km,Width_km,Dip_raw,Mmax,Trace_version,Polygon_method_version,Base_r_km,Dip_deg_parsed,Dip_dir_parsed,Hproj_km,Updip_extent_km,Downdip_extent_km,Rule_mode,Dip_class,Area_km2,Overlap_pair_n,Overlap_area_sum_km2,Overlap_area_sum_frac_of_polygon,Trace_covered,Polygon_valid,Polygon_locked
PAP44,Papua,Wamena,Wamena,R,Data Updated,88.0,20.0,45SW,7.3,PAPUA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,SW,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,2269.4124,0,0.0,0.0,True,True,True
PAP45,Papua,Habema,Habema,R,Data Updated,46.0,20.0,45N,7.0,PAPUA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,N,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,1098.5599,0,0.0,0.0,True,True,True
PAP46,Papua,Papua Fold Thrust Belt,Digul,R,No Update,309.0,20.0,45N,7.9,PAPUA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,N,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,7299.041,3,1201.5145,0.1646,True,True,True
PAP47,Papua,Papua Fold Thrust Belt,Reiger,R,No Update,79.0,20.0,45N,7.3,PAPUA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,N,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,1926.4114,2,156.843,0.0814,True,True,True
PAP48,Papua,Papua Fold Thrust Belt,Kenyam,R,No Update,123.0,20.0,45N,7.4,PAPUA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,N,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,2838.788,2,156.8307,0.0552,True,True,True
PAP49,Papua,Papua Fold Thrust Belt,Timika,R,No Update,99.0,20.0,45N,7.3,PAPUA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,N,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,2347.7471,2,156.8251,0.0668,True,True,True
PAP50,Papua,Papua Fold Thrust Belt,Waghete,R,No Update,177.0,20.0,45N,7.7,PAPUA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,N,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,4097.5792,3,157.0362,0.0383,True,True,True
PAP51,Papua,Tarera-Aiduna,Tarera-Aiduna North,SS-LL,Data Updated,114.0,20.0,90,7.4,PAPUA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1219.5761,2,189.5263,0.1554,True,True,True
PAP52,Papua,Tarera-Aiduna,Tarera-Aiduna South,SS-LL,New,120.0,20.0,90,7.5,PAPUA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1263.9986,1,596.877,0.4722,True,True,True
PAP53,Papua,Tarera-Aiduna,Tarera-Aiduna Central-1,SS-LL,Data Updated,181.0,20.0,90,7.7,PAPUA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1945.3984,2,195.6891,0.1006,True,True,True
PAP54,Papua,Tarera-Aiduna,Tarera-Aiduna Central-2,SS-LL,New,87.0,20.0,90,7.3,PAPUA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,912.0886,1,143.3204,0.1571,True,True,True
PAP55,Papua,Aru Trough,Aru North,N,Data Updated,68.0,20.0,60W,6.9,PAPUA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,W,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,1498.5809,0,0.0,0.0,True,True,True
PAP56,Papua,Aru Trough,Aru East,N,Data Updated,256.0,20.0,60W,7.4,PAPUA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,W,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,5147.0892,2,3517.6883,0.6834,True,True,True
PAP57,Papua,Aru Trough,Aru West,N,Data Updated,163.0,20.0,60E,7.1,PAPUA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,E,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,3106.5798,2,3567.0375,1.1482,True,True,True
PAP58,Papua,Aru Trough,Aru South,N,Data Updated,106.0,20.0,60W,6.9,PAPUA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,W,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,2366.0451,1,1780.3463,0.7525,True,True,True
PAP59,Papua,Aru Trough,Kumawa East,N,New,81.0,20.0,60W,6.8,PAPUA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,W,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,1711.018,2,1759.7461,1.0285,True,True,True
PAP60,Papua,Aru Trough,Kumawa West,N,Data Updated,219.0,20.0,60E,7.3,PAPUA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,E,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,4895.5772,1,1780.3463,0.3637,True,True,True
PAP61,Papua,North Papua Thrust,North Papua Thrust East,R,Data Updated,583.0,20.0,15S,8.0,PAPUA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,15.0,S,19.3185,5.0,24.3185,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,17557.8918,5,1298.1706,0.0739,True,True,True
PAP62,Papua,North Papua Thrust,North Papua Thrust West,R,Data Updated,596.0,20.0,15S,8.2,PAPUA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,15.0,S,19.3185,5.0,24.3185,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,17948.2043,7,6874.0104,0.383,True,True,True
SUL01,Sulawesi,Tondano,Tondano,N,Data Updated,37.0,20.0,60NW,6.6,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,NW,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,733.426,2,849.7931,1.1587,True,True,True
SUL02,Sulawesi,Gorontalo,North,SS-RL,Data Updated,78.0,20.0,90,7.2,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,862.2012,1,46.4277,0.0538,True,True,True
SUL03,Sulawesi,Gorontalo,South,SS-RL,Data Updated,74.0,20.0,90,7.2,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,813.6225,2,270.5027,0.3325,True,True,True
SUL04,Sulawesi,Mootilango,Mootilango West,SS-LL,New,50.0,20.0,90,7.0,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,572.1385,5,902.2828,1.577,True,True,True
SUL05,Sulawesi,Mootilango,Mootilango East,SS-LL,New,30.0,20.0,90,6.9,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,372.166,3,644.0556,1.7306,True,True,True
SUL06,Sulawesi,Tilamuta,Patilonggio,SS-LL,New,42.0,20.0,90,6.9,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,523.7357,2,156.8272,0.2994,True,True,True
SUL07,Sulawesi,Tilamuta,Botumoito,SS-LL,New,32.0,20.0,90,6.7,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,417.7405,1,78.4136,0.1877,True,True,True
SUL08,Sulawesi,Tilamuta,Popayato,SS-LL,New,15.0,30.0,90,6.2,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,237.4381,2,156.8273,0.6605,True,True,True
SUL09,Sulawesi,Tilamuta,Lemito,N,New,30.0,20.0,60SE,6.5,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,SE,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,788.2006,1,224.075,0.2843,True,True,True
SUL10,Sulawesi,Tilamuta,Tiloan-2,SS-LL,New,44.0,20.0,90,6.9,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,544.6888,2,82.3003,0.1511,True,True,True
SUL11,Sulawesi,Tilamuta,Tiloan-1,SS-LL,New,30.0,20.0,90,6.7,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,396.3439,2,156.8272,0.3957,True,True,True
SUL12,Sulawesi,Buol,Kokobuka,N,New,32.0,20.0,60N,6.5,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,N,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,659.6282,5,683.3693,1.036,True,True,True
SUL13,Sulawesi,Buol,Biau,N,New,22.0,20.0,60N,6.3,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,N,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,485.611,3,302.8268,0.6236,True,True,True
SUL14,Sulawesi,Buol,Baolan,N,New,22.0,20.0,60N,6.3,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,N,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,462.5808,4,418.0529,0.9037,True,True,True
SUL15,Sulawesi,Tomini,Tomini,N,Data Updated,81.0,20.0,60S,6.8,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,S,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,1678.1812,0,0.0,0.0,True,True,True
SUL16,Sulawesi,West Ampana,West Ampana,N,New,80.0,20.0,60NW,7.0,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,NW,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,1580.3965,1,54.8859,0.0347,True,True,True
SUL17,Sulawesi,Togian,Togian South,N,New,66.0,20.0,60N,6.9,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,N,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,1545.5683,1,31.1011,0.0201,True,True,True
SUL18,Sulawesi,Togian,Togian North,N,New,40.0,20.0,60S,6.6,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,S,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,850.6905,1,9.1458,0.0108,True,True,True
SUL19,Sulawesi,Balantak,Siuna,SS-RL,New,142.0,20.0,90,7.6,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1557.5485,5,1120.3017,0.7193,True,True,True
SUL20,Sulawesi,Balantak,Tombos,SS-RL,Data Updated,113.0,20.0,90,7.4,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1317.8618,2,1176.8574,0.893,True,True,True
SUL21,Sulawesi,Balantak,Mamping,SS-RL,Data Updated,125.0,20.0,90,7.5,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1383.4503,2,1128.7246,0.8159,True,True,True
SUL22,Sulawesi,Ambelang,Ambelang,R,Data Updated,52.0,20.0,45E,7.0,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,E,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,1272.7111,2,1306.8231,1.0268,True,True,True
SUL23,Sulawesi,Peleng,Peleng,SS-RL,Data Updated,111.0,20.0,90,7.4,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1188.8286,1,49.6814,0.0418,True,True,True
SUL24,Sulawesi,Batui Thrust,Batui,R,Data Updated,85.0,20.0,45SE,7.3,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,SE,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,1940.6472,1,131.4095,0.0677,True,True,True
SUL25,Sulawesi,Maratua,Maratua,SS-LL,New,133.0,20.0,90,7.5,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1347.0159,3,1505.9436,1.118,True,True,True
SUL26,Sulawesi,Makassar Strait Thrust,Mamuju,R,No Update,43.0,20.0,45E,7.0,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,E,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,1042.1595,1,57.2886,0.055,True,True,True
SUL27,Sulawesi,Makassar Strait Thrust,Somba,R,No Update,101.0,20.0,45E,7.4,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,E,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,2261.6162,0,0.0,0.0,True,True,True
SUL28,Sulawesi,Makassar Strait Thrust,Makassar Central,R,No Update,224.0,20.0,45E,7.8,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,E,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,5133.3776,1,57.2886,0.0112,True,True,True
SUL29,Sulawesi,Makassar Strait Thrust,Makassar North,R,No Update,131.0,20.0,45E,7.6,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,E,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,2896.3613,1,340.2455,0.1175,True,True,True
SUL30,Sulawesi,Palukoro,Palu-Saluki,SS-LL,Data Updated,176.0,20.0,90,7.7,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1836.9253,3,194.3901,0.1058,True,True,True
SUL31,Sulawesi,Palukoro,Moa,SS-LL,Data Updated,89.0,20.0,90,7.3,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,967.3928,5,243.4956,0.2517,True,True,True
SUL32,Sulawesi,Palukoro,Tanimbaya-North,SS-LL,New,101.0,20.0,90,7.4,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1088.0303,1,78.413,0.0721,True,True,True
SUL33,Sulawesi,Palukoro,Tanimbaya-South,SS-LL,Data Updated,94.0,20.0,90,7.3,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1017.7792,2,156.8251,0.1541,True,True,True
SUL34,Sulawesi,Tambarana,Tambarana,SS-LL,New,83.0,20.0,90,7.2,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,932.1211,1,340.2455,0.365,True,True,True
SUL35,Sulawesi,Sausu,Sausu,SS,Data Updated,34.0,20.0,90,6.7,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,416.2684,3,181.5808,0.4362,True,True,True
SUL36,Sulawesi,Tokararu,Tokararu,R,Data Updated,61.0,20.0,45W,7.1,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,W,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,1338.0562,2,231.3151,0.1729,True,True,True
SUL37,Sulawesi,Palolo,Palolo B,N,No Update,24.0,20.0,60N,6.3,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,N,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,591.5627,3,270.6863,0.4576,True,True,True
SUL38,Sulawesi,Palolo,Palolo A,N,No Update,35.0,20.0,60S,6.5,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,S,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,689.0788,2,226.8101,0.3291,True,True,True
SUL39,Sulawesi,Maleei,Maleei,R,Data Updated,75.0,20.0,45E,7.2,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,E,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,1788.7712,7,843.5091,0.4716,True,True,True
SUL40,Sulawesi,Napu Thrust,Napu Thrust,R,Data Updated,10.0,20.0,45W,6.1,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,W,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,330.0816,3,556.114,1.6848,True,True,True
SUL41,Sulawesi,Bada NNE,Bulili,N,No Update,28.0,20.0,60W,6.4,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,W,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,604.8119,5,784.3542,1.2969,True,True,True
SUL42,Sulawesi,Bada WSW,Tuare,N,No Update,17.0,20.0,60S,6.1,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,S,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,371.0778,4,440.3008,1.1865,True,True,True
SUL43,Sulawesi,Besoa Fault EW,Besoa EW,N,No Update,7.0,20.0,60N,5.5,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,N,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,213.128,2,241.9914,1.1354,True,True,True
SUL44,Sulawesi,Besoa Fault NW,Doda,N,Data Updated,10.0,20.0,60E,5.9,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,E,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,297.8695,4,421.3099,1.4144,True,True,True
SUL45,Sulawesi,Poso,Poso East,SS-LL,Data Updated,60.0,20.0,90,6.8,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,678.1983,1,47.475,0.07,True,True,True
SUL46,Sulawesi,Poso,Poso South,SS-LL,Data Updated,27.0,20.0,90,6.6,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,344.0262,1,47.475,0.138,True,True,True
SUL47,Sulawesi,Poso,Poso West,SS-LL,Data Updated,55.0,20.0,90,7.0,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,628.0984,1,392.9869,0.6257,True,True,True
SUL48,Sulawesi,Loa,Loa,SS,Data Updated,15.0,20.0,90,6.2,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,226.2237,2,270.4967,1.1957,True,True,True
SUL49,Sulawesi,Peonea,Peonea,R,New,29.0,20.0,45E,6.7,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,E,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,668.677,3,304.034,0.4547,True,True,True
SUL50,Sulawesi,Weluki,Weluki,R,Data Updated,75.0,20.0,45W,7.2,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,W,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,1719.2269,1,5.9719,0.0035,True,True,True
SUL51,Sulawesi,Tiu,Tiu,SS-LL,New,11.0,20.0,90,6.0,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,187.467,1,5.9719,0.0319,True,True,True
SUL52,Sulawesi,Matano,Pamsoa-Geresa,SS-LL,Data Updated,141.0,20.0,90,7.6,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1531.4216,3,389.4033,0.2543,True,True,True
SUL53,Sulawesi,Matano,Kulueana-Matano,SS-LL,Data Updated,113.0,20.0,90,7.4,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1242.2877,6,716.7761,0.577,True,True,True
SUL54,Sulawesi,Matano,Kolono-2,SS-LL,Data Updated,77.0,20.0,90,7.2,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,911.7503,4,505.7081,0.5547,True,True,True
SUL55,Sulawesi,Matano,Kolono-1,SS-LL,Data Updated,32.0,20.0,90,6.7,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,402.2389,1,153.9812,0.3828,True,True,True
SUL56,Sulawesi,Soroako Thrust,Soroako A,R,No Update,25.0,20.0,45E,6.6,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,E,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,603.0814,4,543.2639,0.9008,True,True,True
SUL57,Sulawesi,Soroako Thrust,Soroako B,R,No Update,23.0,20.0,45E,6.6,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,E,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,602.1443,3,656.8169,1.0908,True,True,True
SUL58,Sulawesi,Soroako Thrust,Soroako C,R,No Update,15.0,20.0,45E,6.3,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,E,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,426.2014,3,582.4393,1.3666,True,True,True
SUL59,Sulawesi,Manui,Manui,SS-LL,New,128.0,20.0,90,7.5,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1341.3183,4,731.2846,0.5452,True,True,True
