No;Date ;Time (UTC);Lat;Long;Depth;Mag (Mw)
1655;24-Aug-11;21.05.50;-9.1;118.06;19;3.49521508
1656;24-Aug-11;21.07.08;-8.75;119.35;101;3.953319308
1657;25-Aug-11;03.11.32;-8.73;118.35;138;3.602477446
1658;25-Aug-11;23.46.40;-8;119.03;23;3.757969978
1659;27-Aug-11;15.12.10;-7.95;117.66;10;3.70836893
1660;27-Aug-11;20.29.40;-9.32;117.52;26;3.809382137
1661;28-Aug-11;04.21.28;-9.61;118.11;31;3.655588239
1662;28-Aug-11;09.28.54;-9.5;121.8;10;4.09817649
1663;28-Aug-11;15.24.48;-9.4;117.49;27;3.791736081
1664;28-Aug-11;23.09.28;-8.95;117.39;55;4.381638596
1665;29-Aug-11;00.36.42;-9.01;116.51;10;3.431554164
1666;29-Aug-11;07.52.56;-7.83;118.97;18;3.919524663
1667;29-Aug-11;09.35.55;-8.05;118.98;29;3.591334373
1668;29-Aug-11;14.33.37;-9.91;120.66;10;4.037735484
1669;29-Aug-11;17.33.19;-9.6;118.14;31;3.926707427
1670;29-Aug-11;23.11.34;-8.42;114.93;10;3.51865913
1671;30-Aug-11;03.38.00;-9.17;119.35;15;3.97234762
1672;30-Aug-11;11.27.34;-8.31;119.02;231;3.929783505
1673;30-Aug-11;11.54.06;-10.03;115.7;15;3.975027412
1674;30-Aug-11;16.13.23;-9.67;120.4;10;3.644842745
1675;30-Aug-11;20.05.02;-9.36;118.84;14;3.624994069
1676;31-Aug-11;14.58.26;-8.14;119.05;10;4.184870739
1677;01-Sep-11;04.07.22;-8.87;116.92;11;3.260336484
1678;01-Sep-11;04.33.05;-9.37;122.3;10;3.901390676
1679;01-Sep-11;09.28.03;-9.28;118.73;21;3.642814827
1680;01-Sep-11;16.29.08;-9.62;116.77;64;4.389547027
1681;02-Sep-11;03.02.23;-10.58;120.45;10;3.911342196
1682;02-Sep-11;04.25.51;-8.61;114.98;81;3.33138095
1683;02-Sep-11;18.29.18;-9.4;114.07;62;4.490310364
1684;03-Sep-11;08.04.30;-8.47;117.28;192;4.137964046
1685;03-Sep-11;13.44.26;-9.33;118.92;27;3.529800618
1686;03-Sep-11;14.00.36;-9.45;118.26;29;3.874341266
1687;05-Sep-11;04.32.16;-9.49;117.73;10;3.892722149
1688;06-Sep-11;13.23.31;-9.05;113.73;43;3.867051332
1689;06-Sep-11;14.08.40;-7.87;117.63;10;3.989659363
1690;06-Sep-11;16.35.43;-8.44;118.37;119;3.777873881
1691;07-Sep-11;03.47.40;-9;119;29;3.796544093
1692;08-Sep-11;16.42.25;-8.12;117.86;29;3.442400707
1693;09-Sep-11;01.08.34;-8.94;114.58;73;3.880758012
1694;09-Sep-11;10.38.48;-9.35;117.14;38;3.734782158
1695;12-Sep-11;03.47.55;-8.62;117.71;28;4.591553259
1696;13-Sep-11;04.14.30;-8.79;118.43;106;3.66119376
1697;13-Sep-11;09.03.46;-7.85;118.18;10;4.433825235
1698;13-Sep-11;19.54.17;-8.33;119.73;13;3.878886377
1699;15-Sep-11;14.09.17;-9.42;115.76;42;3.850003512
1700;16-Sep-11;05.12.55;-7.98;116.3;10;3.816551943
1701;18-Sep-11;17.40.32;-8.61;116.25;90;3.742996735
1702;19-Sep-11;05.32.30;-9.5;113.98;24;3.922127763
1703;20-Sep-11;10.05.55;-10.12;115.84;22;3.860825561
1704;20-Sep-11;14.35.19;-9.54;113.75;10;3.908049767
1705;20-Sep-11;16.16.14;-8.23;115.58;10;3.829991302
1706;21-Sep-11;02.38.07;-7.78;118.48;25;3.8975976
1707;21-Sep-11;03.34.14;-10.67;119.57;30;4.210349605
1708;21-Sep-11;17.16.20;-8.72;118.02;92;3.877946155
1709;21-Sep-11;17.33.17;-9.45;118.54;22;4.533137101
1710;21-Sep-11;19.52.32;-9.84;117.76;62;5.168014458
1711;21-Sep-11;20.43.09;-9.19;114.07;47;4.832850379
1712;23-Sep-11;16.41.17;-8.39;117.61;114;3.898687108
1713;23-Sep-11;19.14.26;-7.99;119.06;15;3.834990914
1714;24-Sep-11;00.10.36;-8.47;117.52;180;3.502199685
1715;25-Sep-11;04.23.34;-7.84;114.79;37;3.547130405
1716;25-Sep-11;07.47.03;-9.61;119.57;10;3.882570333
1717;25-Sep-11;17.03.14;-9.55;117.51;19;3.813145105
1718;25-Sep-11;20.07.37;-8.69;116.91;31;3.755775451
1719;26-Sep-11;18.41.44;-8.85;119.73;12;3.75541593
1720;27-Sep-11;00.10.07;-9.15;118.44;37;3.344102307
1721;28-Sep-11;13.59.45;-9.67;119.22;50;3.783013144
1722;28-Sep-11;15.59.18;-11.06;118.28;10;4.23
1723;28-Sep-11;16.34.10;-9.45;116.17;38;4.264046679
1724;28-Sep-11;22.11.36;-8.38;121.82;14;3.985063509
1725;29-Sep-11;03.06.53;-8.3;119.77;146;4.117933252
1726;29-Sep-11;09.57.12;-9.1;114;49;4.225457983
1727;29-Sep-11;17.25.28;-10.91;113.81;25;4.83679558
1728;30-Sep-11;02.03.47;-9.76;119.38;20;4.377621351
1729;30-Sep-11;06.17.20;-9.5;118.37;31;4.559608029
1730;01-Oct-11;00.22.42;-9.77;119.67;55;3.710961801
1731;01-Oct-11;17.33.12;-9.68;117.8;49;3.936867518
1732;02-Oct-11;21.55.25;-8.68;118.3;110;3.728552958
1733;03-Oct-11;22.08.08;-9.42;120.21;82;4.882529643
1734;04-Oct-11;03.40.56;-8.85;118.4;98;3.484115532
1735;04-Oct-11;04.49.54;-8.14;119.85;187;3.887064099
1736;04-Oct-11;06.23.20;-9.46;117.41;29;3.840571062
1737;04-Oct-11;14.25.57;-9.7;119.73;27;3.982547983
1738;04-Oct-11;20.18.04;-7.41;120.85;546;4.079260139
1739;05-Oct-11;02.11.04;-9.34;114.01;32;3.779497439
1740;05-Oct-11;08.42.56;-9.34;118.54;27;4.205310604
1741;05-Oct-11;22.54.48;-8.58;118.37;120;4.500188426
1742;06-Oct-11;04.13.48;-10.83;117.22;10;3.999823246
1743;06-Oct-11;08.55.42;-7.18;121.96;28;4.391090125
1744;06-Oct-11;15.11.07;-9.72;117.85;24;3.686630294
1745;07-Oct-11;13.27.19;-8.88;113.72;56;4.486676596
1746;08-Oct-11;16.37.38;-8.36;117.3;93;3.334548508
1747;09-Oct-11;06.08.48;-9.52;118.58;31;4.292494521
1748;09-Oct-11;10.29.10;-8.39;121.71;10;3.954210319
1749;10-Oct-11;02.02.25;-9.32;118.63;10;3.580695887
1750;10-Oct-11;02.11.50;-7.68;120.2;380;4.025084638
1751;10-Oct-11;02.11.51;-7.63;120.21;375;4.122862597
1752;10-Oct-11;02.48.31;-9.24;118.99;34;3.773967104
1753;10-Oct-11;06.58.32;-9.71;118.2;18;3.777727229
1754;10-Oct-11;15.58.56;-9.38;117.91;28;3.287897774
1755;10-Oct-11;18.08.22;-8.48;117.51;10;3.0628963
1756;10-Oct-11;18.35.55;-7.84;119.45;251;3.868314953
1757;10-Oct-11;21.02.22;-9.15;118.82;67;3.37663122
1758;10-Oct-11;22.51.47;-8.35;118.33;39;3.570990132
1759;10-Oct-11;23.57.53;-9.7;117.76;17;3.238548363
1760;11-Oct-11;04.51.40;-7.48;121.06;523;4.427979405
1761;11-Oct-11;11.34.25;-9.26;119.27;10;3.87326068
1762;11-Oct-11;16.21.10;-8.22;117.65;28;3.921202654
1763;11-Oct-11;18.05.21;-8.99;117.42;10;3.241423547
1764;12-Oct-11;05.41.04;-8.24;118.56;10;3.261505378
1765;12-Oct-11;08.15.04;-10.3;120.4;11;3.865435908
1766;13-Oct-11;03.16.31;-9.71;114.49;73;6.388265263
1767;13-Oct-11;03.34.35;-8.8;118.24;86;3.762239119
1768;13-Oct-11;04.24.44;-7.86;115.93;145;3.742907606
1769;13-Oct-11;06.28.36;-7.94;117.67;10;3.564228841
1770;13-Oct-11;06.38.21;-9.56;114.52;29;4.052493685
1771;13-Oct-11;07.28.09;-9.61;114.65;20;3.807139765
1772;13-Oct-11;07.46.27;-9.6;114.64;40;4.144724522
1773;13-Oct-11;07.52.49;-9.63;114.49;62;5.114942672
1774;13-Oct-11;10.36.45;-8.44;119.7;167;4.141703723
1775;13-Oct-11;14.18.05;-9.66;114.56;41;3.941887424
1776;13-Oct-11;14.43.14;-9.55;114.59;54;3.85753504
1777;13-Oct-11;15.29.11;-9.55;114.54;13;3.574453017
1778;13-Oct-11;15.46.25;-9.62;114.49;27;3.866436179
1779;13-Oct-11;17.24.29;-8.63;118.38;119;3.906086004
1780;13-Oct-11;20.23.08;-9.92;122.18;30;3.960280029
1781;14-Oct-11;01.32.19;-7.88;117.49;11;4.062233953
1782;14-Oct-11;02.29.56;-9.78;118.79;10;3.420989878
1783;14-Oct-11;04.35.14;-9.84;119.27;21;4.169540222
1784;14-Oct-11;18.16.32;-8.37;122.5;181;4.327236289
1785;14-Oct-11;20.11.55;-9.66;114.49;28;3.8
1786;14-Oct-11;20.11.56;-9.66;114.49;28;4.053179475
1787;15-Oct-11;04.18.26;-9.76;118.74;22;3.72640901
1788;15-Oct-11;05.01.48;-9.35;117.79;31;3.663157483
1789;15-Oct-11;23.48.51;-9.25;116.77;86;3.923313385
1790;16-Oct-11;17.07.58;-9.04;119.45;92;4.064333955
1791;17-Oct-11;23.33.16;-9.54;114.58;44;4.65407744
1792;18-Oct-11;15.09.51;-9.6;116.53;36;3.867948409
1793;19-Oct-11;00.04.20;-9.01;113.56;35;3.914040477
1794;19-Oct-11;04.19.56;-8.96;117.45;10;3.4542094
1795;19-Oct-11;04.35.36;-7.88;118.97;37;3.737174299
1796;19-Oct-11;06.20.31;-9.41;120.86;48;4.313148678
1797;20-Oct-11;05.52.48;-8.02;118.98;59;3.6841277
1798;20-Oct-11;13.48.05;-9.25;117.2;61;3.318811221
1799;20-Oct-11;14.35.15;-9.44;118.47;16;3.469440951
1800;20-Oct-11;19.33.29;-8.56;117.23;20;3.739803149
1801;20-Oct-11;21.13.10;-9.69;117.8;23;3.457322606
1802;20-Oct-11;23.47.51;-8.67;116.16;87;3.585122123
1803;21-Oct-11;03.39.45;-8.91;118.66;38;3.524285538
1804;21-Oct-11;03.53.45;-8.66;116.95;12;3.297071
1805;21-Oct-11;09.40.02;-9.69;119.33;10;4.460975873
1806;22-Oct-11;00.56.20;-8.63;118.54;10;3.617481091
1807;22-Oct-11;05.58.00;-8.31;119.39;114;3.882252587
1808;23-Oct-11;07.58.56;-9.58;119.12;26;4.53749717
1809;23-Oct-11;14.53.11;-8.83;116.01;86;3.366198276
1810;23-Oct-11;17.03.22;-8.17;115.59;11;3.362011046
1811;24-Oct-11;05.42.56;-8.56;118.36;24;3.167926081
1812;24-Oct-11;06.09.32;-8.93;117.45;10;3.411495024
1813;24-Oct-11;07.34.55;-9.54;118.99;10;3.566590689
1814;24-Oct-11;07.48.31;-8.87;114.47;83;3.621838158
1815;24-Oct-11;10.32.52;-9.42;114.09;10;3.570341299
1816;24-Oct-11;18.55.15;-9.41;115.14;39;4.03101043
1817;25-Oct-11;12.16.10;-7.99;119.05;77;3.692253913
1818;25-Oct-11;12.21.39;-9.4;114.61;54;3.882853843
1819;25-Oct-11;17.39.52;-8.42;121.44;18;3.656524744
1820;25-Oct-11;17.52.03;-8.89;121.48;42;3.353592787
1821;25-Oct-11;18.19.57;-8.92;120.02;22;3.90824478
1822;25-Oct-11;20.32.41;-9.46;117.77;28;3.598592213
1823;26-Oct-11;00.41.01;-8.17;118.03;10;3.96496256
1824;26-Oct-11;01.36.15;-8.38;118.02;175;4.1535073
1825;26-Oct-11;06.45.13;-8.93;121.84;40;3.478053708
1826;26-Oct-11;06.52.35;-9.37;118.07;36;3.566512824
1827;26-Oct-11;08.34.40;-8.88;121.96;78;3.816708437
1828;26-Oct-11;12.15.02;-9.35;113.51;10;3.594643825
1829;27-Oct-11;17.45.12;-8.3;119.4;155;3.988931846
1830;27-Oct-11;18.07.08;-8.12;117.73;12;3.92592359
1831;28-Oct-11;14.00.50;-9.2;120.19;19;3.683607748
1832;28-Oct-11;15.39.31;-9.25;119.63;23;3.46124267
1833;28-Oct-11;16.19.41;-9.26;119.38;16;3.777129576
1834;28-Oct-11;19.49.33;-9.56;114.55;73;3.895172104
1835;29-Oct-11;03.16.12;-8.17;117.69;20;3.152394227
1836;29-Oct-11;05.36.11;-10.8;117.68;142;4.065303182
1837;29-Oct-11;05.58.06;-9.73;114.29;44;4.07211852
1838;29-Oct-11;17.51.56;-8.62;118.38;114;4.484548596
1839;29-Oct-11;19.04.32;-8.79;117.75;10;3.862654236
1840;29-Oct-11;21.08.06;-9.21;120.81;60;3.901278329
1841;29-Oct-11;22.22.47;-8.24;119.8;172;3.71
1842;29-Oct-11;22.22.48;-8.24;119.8;172;3.988258493
1843;30-Oct-11;03.14.43;-9.46;119.81;49;4.72012948
1844;30-Oct-11;10.40.58;-9.73;119.15;29;3.603240232
1845;30-Oct-11;17.40.45;-9.17;115.2;72;3.875770929
1846;30-Oct-11;18.25.11;-8.92;121.89;15;3.378609871
1847;31-Oct-11;00.18.45;-8.59;117.24;115;3.747080565
1848;31-Oct-11;15.04.09;-10.59;120.86;81;4.233248487
1849;31-Oct-11;18.33.48;-8.89;118.38;68;3.995214195
1850;01-Nov-11;08.35.04;-8.03;119.35;92;3.967682743
1851;02-Nov-11;02.35.08;-9.81;117.95;102;4.272446688
1852;02-Nov-11;06.17.41;-9.52;117.42;33;3.729518005
1853;02-Nov-11;07.39.03;-8.41;118.35;110;3.900443791
1854;02-Nov-11;15.23.52;-9.42;113.97;22;3.603829683
1855;02-Nov-11;17.33.57;-7.47;120.63;499;3.912589434
1856;02-Nov-11;20.17.34;-7.74;118.88;28;3.915941045
1857;02-Nov-11;23.35.01;-8.3;119.78;166;3.742113434
1858;03-Nov-11;01.30.36;-8.01;119;30;3.429969811
1859;03-Nov-11;05.42.25;-8.35;119.63;171;4.485457728
1860;03-Nov-11;08.25.13;-10.27;118.89;11;3.821301994
1861;03-Nov-11;08.34.41;-8.58;118.03;10;3.056534883
1862;03-Nov-11;17.42.05;-9.25;118.79;84;3.825791113
1863;03-Nov-11;19.59.19;-9.77;118.64;40;4.535516933
1864;04-Nov-11;11.15.21;-7.83;117.36;22;4.132420813
1865;04-Nov-11;14.04.33;-7.79;118.15;66;3.381205695
1866;04-Nov-11;14.59.54;-9.32;115.65;65;4.970893755
1867;04-Nov-11;16.22.25;-7.88;117.28;60;3.20593486
1868;04-Nov-11;19.04.21;-9.84;121.18;24;3.451615928
1869;04-Nov-11;19.31.12;-9.84;115.01;19;3.766784667
1870;04-Nov-11;19.55.01;-9.71;114.94;54;3.554202169
1871;04-Nov-11;20.31.40;-9.83;114.99;33;3.683077133
1872;04-Nov-11;20.33.36;-9.85;114.91;28;3.736830143
1873;04-Nov-11;20.38.30;-9.81;115;25;3.403222268
1874;04-Nov-11;20.41.11;-8.62;115.04;94;3.090236354
1875;04-Nov-11;20.46.42;-9.83;115.02;11;3.508769104
1876;04-Nov-11;21.18.28;-9.81;114.25;14;4.036701992
1877;05-Nov-11;00.09.22;-9.73;115;26;3.914586074
1878;05-Nov-11;06.25.09;-7.87;121.15;178;4.066444633
1879;05-Nov-11;11.10.14;-9.15;118.26;96;3.782478319
1880;05-Nov-11;11.29.50;-9.75;114.87;12;4.006424929
1881;06-Nov-11;01.11.41;-9.37;114.07;10;3.830819267
1882;06-Nov-11;04.13.46;-9.5;113.97;28;4.753405637
1883;06-Nov-11;11.54.50;-9.39;121.48;29;3.977003404
1884;06-Nov-11;16.39.22;-8.14;120.57;10;3.640664044
1885;07-Nov-11;22.04.30;-7.86;117.35;22;4.834306516
1886;07-Nov-11;22.16.45;-7.84;117.33;10;3.295806799
1887;07-Nov-11;22.17.58;-7.83;117.32;18;3.502184374
1888;07-Nov-11;22.56.28;-7.94;117.34;20;3.608367138
1889;07-Nov-11;23.15.41;-7.79;117.36;10;4.183164324
1890;07-Nov-11;23.22.29;-7.84;117.37;28;4.515374009
1891;07-Nov-11;23.38.32;-7.83;117.32;10;3.576562735
1892;08-Nov-11;01.59.51;-7.86;117.34;12;4.178258451
1893;08-Nov-11;02.17.08;-8.76;118.44;109;3.232186837
1894;08-Nov-11;02.41.54;-9.67;122.43;74;4.921668527
1895;08-Nov-11;02.49.47;-9.61;122.5;24;4.268548572
1896;08-Nov-11;03.45.56;-9.49;117.34;20;3.502620885
1897;08-Nov-11;04.55.08;-7.83;117.32;13;3.70550583
1898;08-Nov-11;06.43.15;-7.88;114.57;10;3.213903376
1899;08-Nov-11;07.16.24;-9.61;116.3;74;3.589732194
1900;08-Nov-11;09.02.56;-9.3;117.09;99;3.229211917
1901;08-Nov-11;11.20.40;-7.86;117.33;10;3.607246854
1902;08-Nov-11;11.48.45;-7.95;117.76;10;3.292769106
1903;08-Nov-11;22.00.03;-7.5;120.25;508;3.89494227
1904;09-Nov-11;04.49.11;-10.12;118.71;13;3.797971569
1905;09-Nov-11;06.46.39;-10.98;117.45;30;3.986953031
1906;09-Nov-11;14.31.47;-7.83;117.31;16;3.656072157
1907;09-Nov-11;14.34.18;-8.75;118.41;107;3.412205263
1908;09-Nov-11;15.13.57;-8.73;118.38;109;3.1696666
1909;09-Nov-11;18.04.05;-8.16;117.83;13;3.114127031
1910;09-Nov-11;18.12.41;-7.85;118.73;21;3.751516152
1911;09-Nov-11;18.45.24;-9.31;114;21;3.396825638
1912;10-Nov-11;01.38.45;-8.4;117.75;42;3.054466393
1913;10-Nov-11;01.49.35;-8.11;117.79;14;3.366284507
1914;11-Nov-11;03.24.20;-7.97;118.25;33;3.376827248
1915;11-Nov-11;08.42.21;-7.91;117.39;10;3.523790192
1916;11-Nov-11;09.15.06;-8.79;118.48;109;3.302601171
1917;11-Nov-11;17.40.17;-9.7;120.31;163;3.946365543
1918;11-Nov-11;22.14.34;-9.02;121.46;26;3.723598075
1919;12-Nov-11;05.40.20;-9.05;116.77;85;3.463313347
1920;12-Nov-11;09.07.41;-8.14;115.54;15;3.392483335
1921;12-Nov-11;10.44.00;-9.59;117.8;23;3.868545733
1922;12-Nov-11;16.49.46;-8.92;116.23;83;3.577457409
1923;13-Nov-11;07.39.55;-9.52;119.17;28;3.670480502
1924;13-Nov-11;08.27.51;-8.67;118.16;131;3.204554627
1925;13-Nov-11;09.13.22;-9.45;116.39;26;3.719777802
1926;16-Nov-11;14.54.09;-8.15;118.9;10;4.007273612
1927;17-Nov-11;10.24.33;-9.58;118.65;89;3.579933374
1928;18-Nov-11;00.18.35;-8.32;119.75;168;4.184934793
1929;18-Nov-11;03.37.30;-8.99;119.27;16;3.534843535
1930;18-Nov-11;05.47.26;-8.21;117.6;75;3.594227765
1931;18-Nov-11;11.39.07;-8.74;115.23;55;3.419509308
1932;18-Nov-11;12.23.51;-11.01;113.66;10;5.26
1933;18-Nov-11;14.12.26;-9.33;122.42;10;3.795771355
1934;18-Nov-11;14.31.17;-9.51;118.41;16;3.417419985
1935;19-Nov-11;12.50.07;-8.83;116.71;10;3.375837486
1936;19-Nov-11;13.17.55;-7.87;117.33;22;3.836876061
1937;19-Nov-11;14.22.18;-9.74;118.99;39;3.55899345
1938;19-Nov-11;16.30.49;-9.17;114.72;47;3.315868453
1939;19-Nov-11;16.37.13;-8.24;120.54;17;3.521527534
1940;19-Nov-11;16.46.14;-8.69;118.4;107;3.833136277
1941;19-Nov-11;17.53.44;-7.82;118.52;12;3.548174137
1942;19-Nov-11;19.14.03;-8.16;120.58;12;3.679768392
1943;19-Nov-11;20.18.23;-7.8;117.31;32;3.599963314
1944;20-Nov-11;01.07.49;-8.94;114.54;83;3.717659827
1945;20-Nov-11;02.58.46;-8.39;119.58;159;3.881408602
1946;20-Nov-11;15.30.42;-8.9;117.19;251;3.714740845
1947;20-Nov-11;21.58.15;-9.31;118.75;10;3.623234904
1948;21-Nov-11;06.26.18;-8.2;118.92;224;3.89086995
1949;21-Nov-11;07.22.27;-9.3;119.41;58;3.63425615
1950;21-Nov-11;21.20.28;-7.73;121.99;564;4.691805293
1951;22-Nov-11;07.18.50;-9.74;120.13;54;3.647343589
1952;22-Nov-11;12.27.49;-8.76;118.42;109;3.164040794
1953;23-Nov-11;05.41.38;-9.36;119.08;37;3.612489463
1954;23-Nov-11;08.35.56;-9.02;118.31;29;3.57575533
1955;23-Nov-11;12.08.25;-8.82;119.38;85;3.839597977
1956;23-Nov-11;19.30.59;-9.43;117.75;26;3.751538844
1957;24-Nov-11;05.53.29;-9.2;116.15;92;3.629978643
1958;24-Nov-11;12.44.14;-8.73;117.77;126;3.060897472
1959;24-Nov-11;13.34.34;-8.66;118.37;113;4.129492348
1960;24-Nov-11;14.30.01;-8.67;118.21;125;3.684917553
1961;24-Nov-11;21.50.40;-8.88;117.55;10;3.940719177
1962;24-Nov-11;23.42.24;-7.61;121.79;555;4.434248728
1963;25-Nov-11;02.00.19;-9.13;118.58;17;3.776832937
1964;25-Nov-11;08.42.15;-8.4;118.64;25;3.5279462
1965;25-Nov-11;08.45.04;-8.57;118.71;10;3.465906218
1966;25-Nov-11;11.08.31;-8.05;118.77;160;3.902056043
1967;25-Nov-11;17.33.38;-9.55;114.02;24;3.954955662
1968;26-Nov-11;22.35.40;-9.66;120.16;72;4.691273346
1969;27-Nov-11;18.46.08;-8.15;117.87;27;3.956236705
1970;28-Nov-11;09.13.10;-7.32;117.06;624;5.912559296
1971;28-Nov-11;11.18.38;-7.78;118.41;26;3.488470084
1972;29-Nov-11;03.22.03;-10.11;118.8;87;3.850979808
1973;29-Nov-11;07.53.43;-9.23;114.07;18;3.454905914
1974;29-Nov-11;09.32.40;-9.28;118.58;97;3.95305463
1975;29-Nov-11;17.05.01;-9.4;113.92;11;3.512144828
1976;29-Nov-11;18.19.46;-9.23;117.59;69;4.24196311
1977;29-Nov-11;21.28.09;-8.93;117.94;10;3.713434594
1978;30-Nov-11;04.26.22;-8.34;118.54;192;4.767716095
1979;02-Dec-11;12.35.45;-8.48;121.67;198;3.93093277
1980;02-Dec-11;16.53.01;-10.31;118.89;10;3.542458272
1981;03-Dec-11;03.15.44;-9.62;118.61;10;3.806470427
1982;04-Dec-11;06.04.19;-8.42;117.48;192;4.870936257
1983;04-Dec-11;06.41.45;-9.17;118.45;10;3.261012001
1984;04-Dec-11;12.08.35;-9.53;114.43;10;3.525981438
1985;05-Dec-11;05.36.50;-7.21;114.64;14;3.905635292
1986;05-Dec-11;08.12.29;-7.13;114.67;50;3.645183456
1987;05-Dec-11;09.49.37;-8.22;118.65;176;4.809636105
1988;05-Dec-11;13.58.42;-8.93;118.35;15;3.75111502
1989;06-Dec-11;09.30.40;-9.26;113.99;28;3.949053293
1990;06-Dec-11;16.52.49;-9.6;114.52;19;4.253309117
1991;07-Dec-11;20.16.47;-8.2;120.13;181;4.256975407
1992;08-Dec-11;18.07.43;-8.55;116.24;156;3.79503241
1993;09-Dec-11;03.03.25;-7.26;117.03;610;4.516127176
1994;09-Dec-11;04.38.38;-9.96;116.17;42;4.421105457
1995;09-Dec-11;09.35.07;-8.4;119.11;10;3.758780445
1996;09-Dec-11;12.42.38;-8.16;117.81;29;3.7663954
1997;09-Dec-11;22.08.27;-8.44;119.06;154;3.64524415
1998;10-Dec-11;07.31.39;-8.14;118.44;32;3.467379679
1999;10-Dec-11;09.01.11;-9.29;118.6;19;3.495288297
2000;11-Dec-11;20.03.24;-9.11;120.98;93;3.579030115
2001;13-Dec-11;08.34.00;-9.22;118.52;29;3.651267645
2002;13-Dec-11;22.04.37;-10.96;117.35;82;4.528733056
2003;14-Dec-11;10.42.15;-8.49;121.34;181;4.304465021
2004;16-Dec-11;01.57.39;-9.39;114.44;16;3.623719806
2005;16-Dec-11;06.41.09;-10.4;120.39;23;3.806036541
2006;16-Dec-11;06.46.59;-10.43;120.25;11;4.004960095
2007;17-Dec-11;05.23.37;-10.51;114.75;10;4.084031965
2008;17-Dec-11;15.15.34;-8.62;118.4;100;3.455413399
2009;17-Dec-11;22.29.49;-10.69;113.75;13;3.972841651
2010;18-Dec-11;02.59.37;-8.48;113.57;101;3.476373665
2011;18-Dec-11;10.14.43;-9.95;118.96;12;3.986973379
2012;18-Dec-11;11.14.36;-7.83;117.37;10;3.596420214
2013;18-Dec-11;11.16.23;-8.59;118.4;111;3.623156821
2014;18-Dec-11;14.53.15;-8.08;114.21;14;3.240302115
2015;18-Dec-11;15.21.33;-9.33;119.34;65;3.512902256
2016;18-Dec-11;15.34.30;-8.14;114.19;18;3.546935416
2017;18-Dec-11;16.54.57;-8.12;114.21;15;3.436301317
2018;18-Dec-11;18.57.26;-8.2;117.59;287;3.828082806
2019;19-Dec-11;06.49.30;-9.6;118.27;10;4.2204865
2020;19-Dec-11;20.17.37;-9.25;118.97;10;3.297747611
2021;20-Dec-11;01.08.07;-9.68;118.61;13;3.630893549
2022;20-Dec-11;07.47.00;-8.34;118.4;134;4.200711286
2023;20-Dec-11;15.58.16;-9.33;118.69;16;3.27739566
2024;20-Dec-11;18.11.11;-9.34;119.05;19;3.717937984
2025;21-Dec-11;00.15.11;-8.39;119.77;162;3.947431147
2026;22-Dec-11;14.59.07;-9.63;121.86;25;3.892621684
2027;23-Dec-11;04.20.02;-8.64;119.57;79;3.589669258
2028;23-Dec-11;06.17.39;-8.13;119.07;16;3.567055578
2029;24-Dec-11;07.10.38;-8.36;117.56;213;3.747002318
2030;24-Dec-11;10.22.57;-9.34;113.56;29;3.919845361
2031;24-Dec-11;17.03.45;-8.5;117.29;10;3.404395647
2032;24-Dec-11;18.43.54;-9.45;119.63;10;3.437599092
2033;24-Dec-11;20.31.53;-9.49;118.26;15;3.412260599
2034;25-Dec-11;02.25.37;-10.63;119.33;10;4.674192438
2035;26-Dec-11;03.17.33;-9.06;119.87;11;3.760824383
2036;27-Dec-11;00.50.58;-9.12;115.31;13;3.950708557
2037;27-Dec-11;12.45.47;-7.85;117.51;16;4.006078216
2038;28-Dec-11;03.11.35;-9.28;120.59;47;3.880045046
2039;29-Dec-11;04.08.32;-7.96;116.51;11;3.995339522
2040;29-Dec-11;07.08.00;-9.33;119.24;31;4.239176894
2041;29-Dec-11;08.06.12;-9.73;117.87;13;3.901480591
2042;29-Dec-11;14.04.48;-9.83;119.1;17;3.620906629
2043;29-Dec-11;20.43.52;-8.24;116.87;42;3.46671231
2044;29-Dec-11;20.51.27;-8.64;116.82;10;3.597755773
2045;30-Dec-11;16.38.40;-9.46;116.33;64;3.894989528
2046;30-Dec-11;17.10.09;-7.16;119.97;454;3.780063104
2047;31-Dec-11;03.21.14;-10.41;119.42;25;3.888306866
2048;31-Dec-11;15.06.44;-8.38;121.7;12;3.987124508
2049;31-Dec-11;17.58.14;-9.46;118.59;16;3.502419444
2050;31-Dec-11;18.01.33;-7.93;119.04;26;3.361386929
2051;01-Jan-12;08.59.49;-8.19;118.76;10;4.548333147
2052;01-Jan-12;14.26.06;-8.89;117.5;10;3.62335509
2053;01-Jan-12;20.14.08;-7.91;119.49;266;4.020569807
2054;03-Jan-12;06.47.18;-8.45;117.54;12;3.324678385
2055;03-Jan-12;10.03.32;-8.13;117.64;12;3.87508066
2056;03-Jan-12;13.28.56;-8.76;118.27;121;3.648679531
2057;03-Jan-12;17.09.17;-9.67;116.55;54;3.565931084
2058;03-Jan-12;18.56.25;-8.13;115.67;12;3.965565773
2059;06-Jan-12;09.07.13;-9.77;114.17;29;3.859713026
2060;06-Jan-12;18.11.42;-8.45;115.66;10;3.868146899
2061;07-Jan-12;00.32.22;-8.38;121.58;11;4.699569355
2062;07-Jan-12;09.30.09;-9.66;119.79;24;3.643934729
2063;07-Jan-12;11.10.12;-10.87;116.86;32;3.990830771
2064;07-Jan-12;17.16.10;-8.36;119.57;137;3.845893012
2065;08-Jan-12;19.15.22;-7.55;119.64;10;4.234244296
